rr_cd,line_cd,station_cd,line_sort,station_sort,station_g_cd,r_type,rr_name,line_name,station_name,pref_cd,lon,lat,f_flag
99,99520,9952004,99520,9952004,9952004,1,豊橋鉄道株式会社,豊橋鉄道渥美線,愛知大学前,23,137.385754,34.741682,1
99,99520,9952005,99520,9952005,9952005,1,豊橋鉄道株式会社,豊橋鉄道渥美線,南栄,23,137.385446,34.735920,1
99,99520,9952006,99520,9952006,9952006,1,豊橋鉄道株式会社,豊橋鉄道渥美線,高師,23,137.381674,34.727068,1
99,99520,9952007,99520,9952007,9952007,1,豊橋鉄道株式会社,豊橋鉄道渥美線,芦原,23,137.380122,34.718433,1
99,99520,9952008,99520,9952008,9952008,1,豊橋鉄道株式会社,豊橋鉄道渥美線,植田,23,137.373047,34.711085,1
99,99520,9952009,99520,9952009,9952009,1,豊橋鉄道株式会社,豊橋鉄道渥美線,向ヶ丘,23,137.367556,34.706351,1
99,99520,9952010,99520,9952010,9952010,1,豊橋鉄道株式会社,豊橋鉄道渥美線,大清水,23,137.358863,34.695966,1
99,99520,9952011,99520,9952011,9952011,1,豊橋鉄道株式会社,豊橋鉄道渥美線,老津,23,137.335360,34.692344,1
99,99520,9952012,99520,9952012,9952012,1,豊橋鉄道株式会社,豊橋鉄道渥美線,杉山,23,137.320759,34.680301,1
99,99520,9952013,99520,9952013,9952013,1,豊橋鉄道株式会社,豊橋鉄道渥美線,やぐま台,23,137.309427,34.673809,1
99,99520,9952014,99520,9952014,9952014,1,豊橋鉄道株式会社,豊橋鉄道渥美線,豊島,23,137.293737,34.667459,1
99,99520,9952015,99520,9952015,9952015,1,豊橋鉄道株式会社,豊橋鉄道渥美線,神戸,23,137.278044,34.668253,1
99,99520,9952016,99520,9952016,9952016,1,豊橋鉄道株式会社,豊橋鉄道渥美線,三河田原,23,137.269172,34.666875,1
99,99521,9952101,99521,9952101,1141301,1,豊橋鉄道株式会社,豊橋鉄道東田本線,駅前,23,137.383132,34.763879,1
99,99521,9952102,99521,9952102,9952102,1,豊橋鉄道株式会社,豊橋鉄道東田本線,駅前大通,23,137.385707,34.763209,1
99,99521,9952103,99521,9952103,9952103,1,豊橋鉄道株式会社,豊橋鉄道東田本線,新川,23,137.389483,34.762857,1
99,99521,9952104,99521,9952104,9952104,1,豊橋鉄道株式会社,豊橋鉄道東田本線,札木,23,137.390299,34.765959,1
99,99521,9952105,99521,9952105,9952105,1,豊橋鉄道株式会社,豊橋鉄道東田本線,市役所前,23,137.392488,34.767369,1
99,99521,9952106,99521,9952106,9952106,1,豊橋鉄道株式会社,豊橋鉄道東田本線,豊橋公園前,23,137.395406,34.766841,1
99,99521,9952107,99521,9952107,9952107,1,豊橋鉄道株式会社,豊橋鉄道東田本線,東八町,23,137.400341,34.765924,1
99,99521,9952108,99521,9952108,9952108,1,豊橋鉄道株式会社,豊橋鉄道東田本線,前畑,23,137.404718,34.765818,1
99,99521,9952109,99521,9952109,9952109,1,豊橋鉄道株式会社,豊橋鉄道東田本線,東田坂上,23,137.408495,34.765783,1
99,99521,9952110,99521,9952110,9952110,1,豊橋鉄道株式会社,豊橋鉄道東田本線,東田,23,137.413151,34.76536,1
99,99521,9952111,99521,9952111,9952111,1,豊橋鉄道株式会社,豊橋鉄道東田本線,競輪場前,23,137.416778,34.765078,1
99,99521,9952112,99521,9952112,9952112,1,豊橋鉄道株式会社,豊橋鉄道東田本線,井原,23,137.421885,34.764232,1
99,99521,9952113,99521,9952113,9952113,1,豊橋鉄道株式会社,豊橋鉄道東田本線,赤岩口,23,137.429931,34.763403,1
99,99522,9952201,99522,9952201,9952112,1,豊橋鉄道株式会社,豊橋鉄道運動公園前線,井原,23,137.421885,34.764232,1
99,99522,9952202,99522,9952202,9952202,1,豊橋鉄道株式会社,豊橋鉄道運動公園前線,運動公園前,23,137.422314,34.75845,1
99,99523,9952301,99523,9952301,1141105,1,名古屋ガイドウェイバス株式会社,ゆとりーとライン,大曽根,23,136.937494,35.191372,1
99,99523,9952302,99523,9952302,9951401,1,名古屋ガイドウェイバス株式会社,ゆとりーとライン,ナゴヤドーム前矢田,23,136.947407,35.19025,1
99,99523,9952303,99523,9952303,9951428,1,名古屋ガイドウェイバス株式会社,ゆとりーとライン,砂田橋,23,136.954268,35.188821,1
99,99523,9952304,99523,9952304,3001208,1,名古屋ガイドウェイバス株式会社,ゆとりーとライン,守山,23,136.956639,35.197431,1
99,99523,9952305,99523,9952305,9952305,1,名古屋ガイドウェイバス株式会社,ゆとりーとライン,守山市民病院,23,136.956747,35.202551,1
99,99523,9952306,99523,9952306,9952306,1,名古屋ガイドウェイバス株式会社,ゆとりーとライン,川宮,23,136.962047,35.210405,1
99,99523,9952307,99523,9952307,9952307,1,名古屋ガイドウェイバス株式会社,ゆとりーとライン,川村,23,136.968591,35.214297,1
99,99523,9952308,99523,9952308,9952308,1,名古屋ガイドウェイバス株式会社,ゆとりーとライン,白沢渓谷,23,136.978569,35.216121,1
99,99523,9952309,99523,9952309,9952309,1,名古屋ガイドウェイバス株式会社,ゆとりーとライン,小幡緑地,23,136.982839,35.218785,1
99,99524,9952401,99524,9952401,1141118,1,明知鉄道株式会社,明知鉄道,恵那,21,137.408463,35.455313,1
99,99524,9952402,99524,9952402,9952402,1,明知鉄道株式会社,明知鉄道,東野,21,137.428788,35.446315,1
99,99524,9952403,99524,9952403,9952403,1,明知鉄道株式会社,明知鉄道,飯沼,21,137.461257,35.418529,1
99,99524,9952404,99524,9952404,9952404,1,明知鉄道株式会社,明知鉄道,阿木,21,137.458962,35.399759,1
99,99524,9952405,99524,9952405,9952405,1,明知鉄道株式会社,明知鉄道,飯羽間,21,137.437468,35.387222,1
99,99524,9952406,99524,9952406,9952406,1,明知鉄道株式会社,明知鉄道,岩村,21,137.434340,35.368864,1
99,99524,9952407,99524,9952407,9952407,1,明知鉄道株式会社,明知鉄道,花白,21,137.407207,35.355071,1
99,99524,9952408,99524,9952408,9952408,1,明知鉄道株式会社,明知鉄道,山岡,21,137.395679,35.350132,1
99,99524,9952409,99524,9952409,9952409,1,明知鉄道株式会社,明知鉄道,野志,21,137.389516,35.321962,1
99,99524,9952410,99524,9952410,9952410,1,明知鉄道株式会社,明知鉄道,明智,21,137.387359,35.306169,1
99,99524,9952411,99524,9952405,9952411,1,明知鉄道株式会社,明知鉄道,極楽,21,137.432619,35.379944,1
99,99525,9952501,99525,9952501,1141608,1,長良川鉄道株式会社,長良川鉄道越美南線,美濃太田,21,137.019467,35.445617,1
99,99525,9952502,99525,9952502,9952502,1,長良川鉄道株式会社,長良川鉄道越美南線,前平公園,21,137.001652,35.449771,1
99,99525,9952503,99525,9952503,9952503,1,長良川鉄道株式会社,長良川鉄道越美南線,加茂野,21,136.985062,35.460927,1
99,99525,9952504,99525,9952504,9952504,1,長良川鉄道株式会社,長良川鉄道越美南線,富加,21,136.969658,35.475144,1
99,99525,9952505,99525,9952505,9952505,1,長良川鉄道株式会社,長良川鉄道越美南線,関富岡,21,136.944923,35.478588,1
99,99525,9952506,99525,9952506,9952506,1,長良川鉄道株式会社,長良川鉄道越美南線,関口,21,136.928872,35.479976,1
99,99525,9952507,99525,9952507,9952507,1,長良川鉄道株式会社,長良川鉄道越美南線,刃物会館前,21,136.914195,35.483434,1
99,99525,9952508,99525,9952508,9952508,1,長良川鉄道株式会社,長良川鉄道越美南線,関,21,136.912758,35.490027,1
99,99525,9952509,99525,9952509,9952509,1,長良川鉄道株式会社,長良川鉄道越美南線,関市役所前,21,136.912787,35.499004,1
99,99525,9952510,99525,9952510,9952510,1,長良川鉄道株式会社,長良川鉄道越美南線,関下有知,21,136.914582,35.513679,1
99,99525,9952511,99525,9952511,9952511,1,長良川鉄道株式会社,長良川鉄道越美南線,松森,21,136.915367,35.526808,1
99,99525,9952512,99525,9952512,9952512,1,長良川鉄道株式会社,長良川鉄道越美南線,美濃市,21,136.915525,35.539618,1
99,99525,9952513,99525,9952513,9952513,1,長良川鉄道株式会社,長良川鉄道越美南線,梅山,21,136.918025,35.548981,1
99,99525,9952514,99525,9952514,9952514,1,長良川鉄道株式会社,長良川鉄道越美南線,湯の洞温泉口,21,136.931192,35.571281,1
99,99525,9952515,99525,9952515,9952515,1,長良川鉄道株式会社,長良川鉄道越美南線,洲原,21,136.944848,35.588954,1
99,99525,9952516,99525,9952516,9952516,1,長良川鉄道株式会社,長良川鉄道越美南線,母野,21,136.942009,35.598750,1
99,99525,9952517,99525,9952517,9952517,1,長良川鉄道株式会社,長良川鉄道越美南線,木尾,21,136.938467,35.606394,1
99,99525,9952518,99525,9952518,9952518,1,長良川鉄道株式会社,長良川鉄道越美南線,八坂,21,136.944966,35.620186,1
99,99525,9952519,99525,9952519,9952519,1,長良川鉄道株式会社,長良川鉄道越美南線,みなみ子宝温泉,21,136.950618,35.627308,1
99,99525,9952520,99525,9952520,9952520,1,長良川鉄道株式会社,長良川鉄道越美南線,大矢,21,136.950240,35.637327,1
99,99525,9952521,99525,9952521,9952521,1,長良川鉄道株式会社,長良川鉄道越美南線,福野,21,136.951720,35.646726,1
99,99525,9952522,99525,9952522,9952522,1,長良川鉄道株式会社,長良川鉄道越美南線,美並苅安,21,136.955047,35.660686,1
99,99525,9952523,99525,9952523,9952523,1,長良川鉄道株式会社,長良川鉄道越美南線,赤池,21,136.960613,35.671021,1
99,99525,9952524,99525,9952524,9952524,1,長良川鉄道株式会社,長良川鉄道越美南線,深戸,21,136.962498,35.686445,1
99,99525,9952525,99525,9952525,9952525,1,長良川鉄道株式会社,長良川鉄道越美南線,相生,21,136.950420,35.715114,1
99,99525,9952526,99525,9952526,9952526,1,長良川鉄道株式会社,長良川鉄道越美南線,郡上八幡,21,136.947364,35.741877,1
99,99525,9952527,99525,9952527,9952527,1,長良川鉄道株式会社,長良川鉄道越美南線,自然園前,21,136.931354,35.770200,1
99,99525,9952528,99525,9952528,9952528,1,長良川鉄道株式会社,長良川鉄道越美南線,山田,21,136.911709,35.789003,1
99,99525,9952529,99525,9952529,9952529,1,長良川鉄道株式会社,長良川鉄道越美南線,徳永,21,136.903546,35.805087,1
99,99525,9952530,99525,9952530,9952530,1,長良川鉄道株式会社,長良川鉄道越美南線,郡上大和,21,136.894872,35.815224,1
99,99525,9952531,99525,9952531,9952531,1,長良川鉄道株式会社,長良川鉄道越美南線,万場,21,136.883093,35.833702,1
99,99525,9952532,99525,9952532,9952532,1,長良川鉄道株式会社,長良川鉄道越美南線,上万場,21,136.876707,35.844429,1
99,99525,9952533,99525,9952533,9952533,1,長良川鉄道株式会社,長良川鉄道越美南線,大中,21,136.868405,35.853775,1
99,99525,9952534,99525,9952534,9952534,1,長良川鉄道株式会社,長良川鉄道越美南線,大島,21,136.859039,35.868426,1
99,99525,9952535,99525,9952535,9952535,1,長良川鉄道株式会社,長良川鉄道越美南線,美濃白鳥,21,136.860602,35.884946,1
99,99525,9952536,99525,9952536,9952536,1,長良川鉄道株式会社,長良川鉄道越美南線,白鳥高原,21,136.843028,35.912617,1
99,99525,9952537,99525,9952537,9952537,1,長良川鉄道株式会社,長良川鉄道越美南線,白山長滝,21,136.832312,35.919722,1
99,99525,9952538,99525,9952538,9952538,1,長良川鉄道株式会社,長良川鉄道越美南線,北濃,21,136.829793,35.929940,1
99,99526,9952601,99526,9952601,1150304,1,樽見鉄道株式会社,樽見鉄道,大垣,21,136.618288,35.367096,1
99,99526,9952602,99526,9952602,9952602,1,樽見鉄道株式会社,樽見鉄道,東大垣,21,136.646671,35.375338,1
99,99526,9952603,99526,9952603,9952603,1,樽見鉄道株式会社,樽見鉄道,横屋,21,136.659479,35.386996,1
99,99526,9952604,99526,9952604,9952604,1,樽見鉄道株式会社,樽見鉄道,十九条,21,136.660945,35.395737,1
99,99526,9952605,99526,9952605,9952605,1,樽見鉄道株式会社,樽見鉄道,美江寺,21,136.661378,35.413387,1
99,99526,9952606,99526,9952606,9952606,1,樽見鉄道株式会社,樽見鉄道,北方真桑,21,136.674271,35.439567,1
99,99526,9952607,99526,9952607,9952607,1,樽見鉄道株式会社,樽見鉄道,モレラ岐阜,21,136.669729,35.455112,1
99,99526,9952608,99526,9952608,9952608,1,樽見鉄道株式会社,樽見鉄道,糸貫,21,136.669704,35.462891,1
99,99526,9952609,99526,9952609,9952609,1,樽見鉄道株式会社,樽見鉄道,本巣,21,136.670072,35.487599,1
99,99526,9952610,99526,9952610,9952610,1,樽見鉄道株式会社,樽見鉄道,織部,21,136.667241,35.499017,1
99,99526,9952611,99526,9952611,9952611,1,樽見鉄道株式会社,樽見鉄道,木知原,21,136.650153,35.517759,1
99,99526,9952612,99526,9952612,9952612,1,樽見鉄道株式会社,樽見鉄道,谷汲口,21,136.642187,35.527552,1
99,99526,9952613,99526,9952613,9952613,1,樽見鉄道株式会社,樽見鉄道,神海,21,136.641739,35.542487,1
99,99526,9952614,99526,9952614,9952614,1,樽見鉄道株式会社,樽見鉄道,高科,21,136.641017,35.555099,1
99,99526,9952615,99526,9952615,9952615,1,樽見鉄道株式会社,樽見鉄道,鍋原,21,136.636606,35.565900,1
99,99526,9952616,99526,9952616,9952616,1,樽見鉄道株式会社,樽見鉄道,日当,21,136.631456,35.582304,1
99,99526,9952617,99526,9952617,9952617,1,樽見鉄道株式会社,樽見鉄道,高尾,21,136.625819,35.601806,1
99,99526,9952618,99526,9952618,9952618,1,樽見鉄道株式会社,樽見鉄道,水鳥,21,136.620771,35.617813,1
99,99526,9952619,99526,9952619,9952619,1,樽見鉄道株式会社,樽見鉄道,樽見,21,136.615827,35.635119,1
99,99528,9952801,99528,9952801,3102717,1,三岐鉄道株式会社,三岐鉄道三岐線,近鉄富田,24,136.649340,35.006491,1
99,99528,9952802,99528,9952802,9952802,1,三岐鉄道株式会社,三岐鉄道三岐線,大矢知,24,136.633382,35.022147,1
99,99528,9952803,99528,9952803,9952803,1,三岐鉄道株式会社,三岐鉄道三岐線,平津,24,136.618430,35.028477,1
99,99528,9952804,99528,9952804,9952804,1,三岐鉄道株式会社,三岐鉄道三岐線,暁学園前,24,136.605976,35.032798,1
99,99528,9952805,99528,9952805,9952805,1,三岐鉄道株式会社,三岐鉄道三岐線,山城,24,136.588342,35.035272,1
99,99528,9952806,99528,9952806,9952806,1,三岐鉄道株式会社,三岐鉄道三岐線,保々,24,136.565936,35.046774,1
99,99528,9952807,99528,9952807,9952807,1,三岐鉄道株式会社,三岐鉄道三岐線,北勢中央公園口,24,136.566096,35.060519,1
99,99528,9952808,99528,9952808,9952808,1,三岐鉄道株式会社,三岐鉄道三岐線,梅戸井,24,136.557033,35.075326,1
99,99528,9952809,99528,9952809,9952809,1,三岐鉄道株式会社,三岐鉄道三岐線,大安,24,136.545376,35.091960,1
99,99528,9952810,99528,9952810,9952810,1,三岐鉄道株式会社,三岐鉄道三岐線,三里,24,136.538651,35.107062,1
99,99528,9952811,99528,9952811,9952811,1,三岐鉄道株式会社,三岐鉄道三岐線,丹生川,24,136.519744,35.122757,1
99,99528,9952812,99528,9952812,9952812,1,三岐鉄道株式会社,三岐鉄道三岐線,伊勢治田,24,136.514419,35.133137,1
99,99528,9952813,99528,9952813,9952813,1,三岐鉄道株式会社,三岐鉄道三岐線,東藤原,24,136.498904,35.147643,1
99,99528,9952814,99528,9952814,9952814,1,三岐鉄道株式会社,三岐鉄道三岐線,西野尻,24,136.488224,35.163930,1
99,99528,9952815,99528,9952815,9952815,1,三岐鉄道株式会社,三岐鉄道三岐線,西藤原,24,136.478181,35.170368,1
99,99529,9952901,99529,9952901,1150808,1,三岐鉄道株式会社,三岐鉄道北勢線,西桑名,24,136.684034,35.065694,1
99,99529,9952902,99529,9952902,9952902,1,三岐鉄道株式会社,三岐鉄道北勢線,馬道,24,136.676354,35.060705,1
99,99529,9952903,99529,9952903,9952903,1,三岐鉄道株式会社,三岐鉄道北勢線,西別所,24,136.666043,35.059752,1
99,99529,9952904,99529,9952904,9952904,1,三岐鉄道株式会社,三岐鉄道北勢線,蓮花寺,24,136.652189,35.059657,1
99,99529,9952905,99529,9952905,9952905,1,三岐鉄道株式会社,三岐鉄道北勢線,在良,24,136.643731,35.060685,1
99,99529,9952906,99529,9952906,9952906,1,三岐鉄道株式会社,三岐鉄道北勢線,星川,24,136.630113,35.064398,1
99,99529,9952907,99529,9952907,9952907,1,三岐鉄道株式会社,三岐鉄道北勢線,七和,24,136.615722,35.068880,1
99,99529,9952908,99529,9952908,9952908,1,三岐鉄道株式会社,三岐鉄道北勢線,穴太,24,136.604887,35.073032,1
99,99529,9952909,99529,9952909,9952909,1,三岐鉄道株式会社,三岐鉄道北勢線,東員,24,136.587562,35.077945,1
99,99529,9952910,99529,9952910,9952910,1,三岐鉄道株式会社,三岐鉄道北勢線,大泉,24,136.570210,35.095044,1
99,99529,9952911,99529,9952911,9952911,1,三岐鉄道株式会社,三岐鉄道北勢線,楚原,24,136.560349,35.110984,1
99,99529,9952912,99529,9952912,9952912,1,三岐鉄道株式会社,三岐鉄道北勢線,麻生田,24,136.535628,35.133807,1
99,99529,9952913,99529,9952913,9952913,1,三岐鉄道株式会社,三岐鉄道北勢線,阿下喜,24,136.518796,35.146177,1
99,99530,9953001,99530,9953001,1150814,1,伊勢鉄道株式会社,伊勢鉄道,河原田,24,136.599031,34.910952,1
99,99530,9953002,99530,9953002,9953002,1,伊勢鉄道株式会社,伊勢鉄道,鈴鹿,24,136.589009,34.878513,1
99,99530,9953003,99530,9953003,9953003,1,伊勢鉄道株式会社,伊勢鉄道,玉垣,24,136.570038,34.855104,1
99,99530,9953004,99530,9953004,9953004,1,伊勢鉄道株式会社,伊勢鉄道,鈴鹿サーキット稲生,24,136.555154,34.841053,1
99,99530,9953005,99530,9953005,9953005,1,伊勢鉄道株式会社,伊勢鉄道,徳田,24,136.544077,34.826288,1
99,99530,9953006,99530,9953006,9953006,1,伊勢鉄道株式会社,伊勢鉄道,中瀬古,24,136.543033,34.812167,1
99,99530,9953007,99530,9953007,9953007,1,伊勢鉄道株式会社,伊勢鉄道,伊勢上野,24,136.542492,34.800444,1
99,99530,9953008,99530,9953008,9953008,1,伊勢鉄道株式会社,伊勢鉄道,河芸,24,136.530990,34.781015,1
99,99530,9953009,99530,9953009,9953009,1,伊勢鉄道株式会社,伊勢鉄道,東一身田,24,136.512126,34.758717,1
99,99530,9953010,99530,9953010,1151004,1,伊勢鉄道株式会社,伊勢鉄道,津,24,136.510242,34.733995,1
99,99531,9953101,99531,9953101,1150907,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,伊賀上野,24,136.123017,34.789026,1
99,99531,9953102,99531,9953102,3100602,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,新居,24,136.115903,34.786338,1
99,99531,9953103,99531,9953103,3100603,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,西大手,24,136.124675,34.766923,1
99,99531,9953104,99531,9953104,3100604,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,上野市,24,136.129419,34.767654,1
99,99531,9953105,99531,9953105,3100605,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,広小路,24,136.134427,34.767054,1
99,99531,9953106,99531,9953106,3100606,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,茅町,24,136.135732,34.761524,1
99,99531,9953107,99531,9953107,3100607,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,桑町,24,136.136621,34.754164,1
99,99531,9953108,99531,9953108,3100608,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,猪田道,24,136.140352,34.735424,1
99,99531,9953109,99531,9953109,3100609,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,市部,24,136.148661,34.726245,1
99,99531,9953110,99531,9953110,3100610,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,依那古,24,136.153180,34.715199,1
99,99531,9953111,99531,9953111,3100611,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,丸山,24,136.157461,34.704381,1
99,99531,9953112,99531,9953112,3100612,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,上林,24,136.161219,34.694998,1
99,99531,9953113,99531,9953113,3100613,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,比土,24,136.160470,34.675828,1
99,99531,9953114,99531,9953114,3100539,1,伊賀鉄道株式会社,伊賀鉄道伊賀線,伊賀神戸,24,136.152854,34.673639,1
99,99532,9953201,99532,9953201,1150808,1,養老鉄道株式会社,養老鉄道養老線,桑名,24,136.683435,35.06744,1
99,99532,9953202,99532,9953202,3100402,1,養老鉄道株式会社,養老鉄道養老線,播磨,24,136.674595,35.078242,1
99,99532,9953203,99532,9953203,3100403,1,養老鉄道株式会社,養老鉄道養老線,下深谷,24,136.661818,35.096179,1
99,99532,9953204,99532,9953204,3100404,1,養老鉄道株式会社,養老鉄道養老線,下野代,24,136.647235,35.115899,1
99,99532,9953205,99532,9953205,3100405,1,養老鉄道株式会社,養老鉄道養老線,多度,24,136.640594,35.133855,1
99,99532,9953206,99532,9953206,3100406,1,養老鉄道株式会社,養老鉄道養老線,美濃松山,21,136.632644,35.160724,1
99,99532,9953207,99532,9953207,3100407,1,養老鉄道株式会社,養老鉄道養老線,石津,21,136.627765,35.181032,1
99,99532,9953208,99532,9953208,3100408,1,養老鉄道株式会社,養老鉄道養老線,美濃山崎,21,136.621595,35.198658,1
99,99532,9953209,99532,9953209,3100409,1,養老鉄道株式会社,養老鉄道養老線,駒野,21,136.603389,35.223850,1
99,99532,9953210,99532,9953210,3100410,1,養老鉄道株式会社,養老鉄道養老線,美濃津屋,21,136.566651,35.251532,1
99,99532,9953211,99532,9953211,3100411,1,養老鉄道株式会社,養老鉄道養老線,養老,21,136.556739,35.286930,1
99,99532,9953212,99532,9953212,3100412,1,養老鉄道株式会社,養老鉄道養老線,美濃高田,21,136.563602,35.309074,1
99,99532,9953213,99532,9953213,3100413,1,養老鉄道株式会社,養老鉄道養老線,烏江,21,136.592258,35.305346,1
99,99532,9953214,99532,9953214,3100414,1,養老鉄道株式会社,養老鉄道養老線,大外羽,21,136.597382,35.315092,1
99,99532,9953215,99532,9953215,3100415,1,養老鉄道株式会社,養老鉄道養老線,友江,21,136.600672,35.326501,1
99,99532,9953216,99532,9953216,3100416,1,養老鉄道株式会社,養老鉄道養老線,美濃青柳,21,136.603797,35.343591,1
99,99532,9953217,99532,9953217,3100417,1,養老鉄道株式会社,養老鉄道養老線,西大垣,21,136.603363,35.360298,1
99,99532,9953218,99532,9953218,1150304,1,養老鉄道株式会社,養老鉄道養老線,大垣,21,136.61697,35.366664,1
99,99532,9953219,99532,9953219,3100419,1,養老鉄道株式会社,養老鉄道養老線,室,21,136.606209,35.367272,1
99,99532,9953220,99532,9953220,3100420,1,養老鉄道株式会社,養老鉄道養老線,北大垣,21,136.601979,35.375349,1
99,99532,9953221,99532,9953221,3100421,1,養老鉄道株式会社,養老鉄道養老線,東赤坂,21,136.600971,35.394140,1
99,99532,9953222,99532,9953222,3100422,1,養老鉄道株式会社,養老鉄道養老線,広神戸,21,136.602096,35.419651,1
99,99532,9953223,99532,9953223,3100423,1,養老鉄道株式会社,養老鉄道養老線,北神戸,21,136.594410,35.430013,1
99,99532,9953224,99532,9953224,3100424,1,養老鉄道株式会社,養老鉄道養老線,池野,21,136.578712,35.436512,1
99,99532,9953225,99532,9953225,3100425,1,養老鉄道株式会社,養老鉄道養老線,北池野,21,136.573673,35.443350,1
99,99532,9953226,99532,9953226,3100426,1,養老鉄道株式会社,養老鉄道養老線,美濃本郷,21,136.571826,35.449874,1
99,99532,9953227,99532,9953227,3100427,1,養老鉄道株式会社,養老鉄道養老線,揖斐,21,136.572536,35.470314,1
99,99601,9960101,99601,9960101,1141501,1,近江鉄道株式会社,近江鉄道本線,米原,25,136.291097,35.314578,1
99,99601,9960102,99601,9960102,9960102,1,近江鉄道株式会社,近江鉄道本線,フジテック前,25,136.285465,35.294672,1
99,99601,9960103,99601,9960103,9960103,1,近江鉄道株式会社,近江鉄道本線,鳥居本,25,136.283031,35.284788,1
99,99601,9960104,99601,9960104,1160102,1,近江鉄道株式会社,近江鉄道本線,彦根,25,136.26353,35.271778,1
99,99601,9960105,99601,9960105,9960105,1,近江鉄道株式会社,近江鉄道本線,彦根口,25,136.258260,35.254741,1
99,99601,9960106,99601,9960106,9960106,1,近江鉄道株式会社,近江鉄道本線,高宮,25,136.260524,35.236266,1
99,99601,9960107,99601,9960107,9960107,1,近江鉄道株式会社,近江鉄道本線,尼子,25,136.246148,35.213967,1
99,99601,9960108,99601,9960108,9960108,1,近江鉄道株式会社,近江鉄道本線,豊郷,25,136.230946,35.197863,1
99,99601,9960109,99601,9960109,9960109,1,近江鉄道株式会社,近江鉄道本線,愛知川,25,136.213378,35.176119,1
99,99601,9960110,99601,9960110,9960110,1,近江鉄道株式会社,近江鉄道本線,五箇荘,25,136.197146,35.154476,1
99,99601,9960111,99601,9960111,9960111,1,近江鉄道株式会社,近江鉄道本線,河辺の森,25,136.196218,35.135353,1
99,99601,9960112,99601,9960112,9960112,1,近江鉄道株式会社,近江鉄道本線,八日市,25,136.194582,35.114264,1
99,99601,9960113,99601,9960113,9960113,1,近江鉄道株式会社,近江鉄道本線,長谷野,25,136.187561,35.095626,1
99,99601,9960114,99601,9960114,9960114,1,近江鉄道株式会社,近江鉄道本線,大学前,25,136.184698,35.087733,1
99,99601,9960115,99601,9960115,9960115,1,近江鉄道株式会社,近江鉄道本線,京セラ前,25,136.180382,35.074748,1
99,99601,9960116,99601,9960116,9960116,1,近江鉄道株式会社,近江鉄道本線,桜川,25,136.187488,35.065052,1
99,99601,9960117,99601,9960117,9960117,1,近江鉄道株式会社,近江鉄道本線,朝日大塚,25,136.193568,35.051060,1
99,99601,9960118,99601,9960118,9960118,1,近江鉄道株式会社,近江鉄道本線,朝日野,25,136.205720,35.031540,1
99,99601,9960119,99601,9960119,9960119,1,近江鉄道株式会社,近江鉄道本線,日野,25,136.219457,35.012203,1
99,99601,9960120,99601,9960120,9960120,1,近江鉄道株式会社,近江鉄道本線,水口松尾,25,136.186440,34.980224,1
99,99601,9960121,99601,9960121,9960121,1,近江鉄道株式会社,近江鉄道本線,水口,25,136.176830,34.974238,1
99,99601,9960122,99601,9960122,9960122,1,近江鉄道株式会社,近江鉄道本線,水口石橋,25,136.171625,34.970072,1
99,99601,9960123,99601,9960123,9960123,1,近江鉄道株式会社,近江鉄道本線,水口城南,25,136.165648,34.968181,1
99,99601,9960124,99601,9960124,1151106,1,近江鉄道株式会社,近江鉄道本線,貴生川,25,136.153876,34.952455,1
99,99601,9960125,99601,9960104,9960125,1,近江鉄道株式会社,近江鉄道本線,ひこね芹川,25,136.260939,35.262195,1
99,99602,9960201,99602,9960201,9960106,1,近江鉄道株式会社,近江鉄道多賀線,高宮,25,136.260524,35.236266,1
99,99602,9960202,99602,9960203,9960202,1,近江鉄道株式会社,近江鉄道多賀線,多賀大社前,25,136.284077,35.226442,1
99,99602,9960203,99602,9960202,9960203,1,近江鉄道株式会社,近江鉄道多賀線,スクリーン,25,136.267258,35.233264,1
99,99603,9960301,99603,9960301,9960112,1,近江鉄道株式会社,近江鉄道八日市線,八日市,25,136.194582,35.114264,1
99,99603,9960302,99603,9960302,9960302,1,近江鉄道株式会社,近江鉄道八日市線,新八日市,25,136.191141,35.110356,1
99,99603,9960303,99603,9960303,9960303,1,近江鉄道株式会社,近江鉄道八日市線,太郎坊宮前,25,136.183958,35.108608,1
99,99603,9960304,99603,9960304,9960304,1,近江鉄道株式会社,近江鉄道八日市線,市辺,25,136.165641,35.103848,1
99,99603,9960305,99603,9960305,9960305,1,近江鉄道株式会社,近江鉄道八日市線,平田,25,136.146612,35.110230,1
99,99603,9960306,99603,9960306,9960306,1,近江鉄道株式会社,近江鉄道八日市線,武佐,25,136.130692,35.114894,1
